epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,2250.76,0.73004,0.43358,0.93999,0.91655,0.895,0.94431,0.8124,0.66511,0.40082,0.92839,0.00092825,0.00092825,0.00092825
15,2408.74,0.72761,0.42276,0.93792,0.93094,0.90945,0.96513,0.83268,0.65274,0.36565,0.92543,0.0009035,0.0009035,0.0009035
16,2566.38,0.72276,0.42089,0.93827,0.94126,0.89847,0.96506,0.84491,0.63952,0.34895,0.92177,0.00087875,0.00087875,0.00087875
17,2724.52,0.7139,0.41046,0.93089,0.93067,0.91574,0.96746,0.84724,0.6414,0.35218,0.91525,0.000854,0.000854,0.000854
18,2882.66,0.70818,0.40398,0.93035,0.93159,0.91087,0.96314,0.84217,0.64981,0.3529,0.92001,0.00082925,0.00082925,0.00082925
19,3040.76,0.70183,0.39945,0.92646,0.93141,0.90608,0.96478,0.84425,0.639,0.34451,0.91361,0.0008045,0.0008045,0.0008045
20,3198.69,0.69569,0.39303,0.92478,0.94771,0.91277,0.96774,0.84703,0.64135,0.34042,0.916,0.00077975,0.00077975,0.00077975
21,3356.63,0.69244,0.39112,0.9258,0.92125,0.95186,0.97316,0.85799,0.62604,0.3305,0.91254,0.000755,0.000755,0.000755
22,3514.48,0.68802,0.38639,0.92327,0.94375,0.91184,0.97172,0.85832,0.62377,0.32873,0.90952,0.00073025,0.00073025,0.00073025
23,3672.32,0.6835,0.37901,0.91766,0.93204,0.92992,0.97377,0.86187,0.61228,0.32739,0.90564,0.0007055,0.0007055,0.0007055
24,3830.79,0.67535,0.37424,0.92007,0.95141,0.91112,0.97526,0.86621,0.61415,0.31765,0.90537,0.00068075,0.00068075,0.00068075
25,3989.51,0.66931,0.36645,0.91353,0.95081,0.93643,0.97034,0.8621,0.60949,0.31924,0.90226,0.000656,0.000656,0.000656
26,4147.84,0.66808,0.36639,0.91606,0.96007,0.91884,0.97898,0.87482,0.61096,0.30917,0.90446,0.00063125,0.00063125,0.00063125
27,4307.01,0.6619,0.35966,0.91424,0.95503,0.92694,0.97592,0.86569,0.60464,0.31353,0.90241,0.0006065,0.0006065,0.0006065
28,4465.39,0.65715,0.35506,0.9111,0.94842,0.92859,0.97807,0.87269,0.60379,0.30726,0.9021,0.00058175,0.00058175,0.00058175
29,4623.84,0.65237,0.35076,0.90659,0.94845,0.93324,0.97766,0.8773,0.59876,0.30335,0.90022,0.000557,0.000557,0.000557
30,4782.43,0.65137,0.3483,0.90909,0.9494,0.94483,0.97852,0.87783,0.60028,0.30381,0.90207,0.00053225,0.00053225,0.00053225
31,4941.52,0.64299,0.34634,0.90493,0.96387,0.92886,0.97455,0.87377,0.59603,0.2998,0.89849,0.0005075,0.0005075,0.0005075
32,5099.98,0.64154,0.34183,0.90275,0.96246,0.93342,0.97824,0.87748,0.59399,0.29561,0.89623,0.00048275,0.00048275,0.00048275
33,5258.25,0.63525,0.33635,0.89979,0.95303,0.94329,0.97952,0.88086,0.59167,0.29226,0.89415,0.000458,0.000458,0.000458
34,5417.17,0.63309,0.3332,0.90159,0.95187,0.94585,0.98406,0.8852,0.58652,0.28969,0.89598,0.00043325,0.00043325,0.00043325
35,5575.84,0.62763,0.32855,0.89956,0.95242,0.9609,0.98626,0.88558,0.58702,0.28512,0.8969,0.0004085,0.0004085,0.0004085
36,5734.63,0.6236,0.32554,0.89877,0.95503,0.9551,0.9849,0.8886,0.58214,0.28522,0.89385,0.00038375,0.00038375,0.00038375
37,5892.82,0.61771,0.32183,0.89663,0.95514,0.95293,0.98245,0.8873,0.58192,0.284,0.89362,0.000359,0.000359,0.000359
38,6051.01,0.61484,0.31953,0.89557,0.95119,0.96138,0.98397,0.88625,0.57908,0.28155,0.89436,0.00033425,0.00033425,0.00033425
39,6208.95,0.60865,0.31449,0.89286,0.96261,0.95806,0.98491,0.886,0.57241,0.27683,0.89115,0.0003095,0.0003095,0.0003095
40,6367.28,0.60461,0.31067,0.89158,0.96425,0.95365,0.98635,0.89207,0.57225,0.2764,0.88948,0.00028475,0.00028475,0.00028475
41,6576.56,0.59777,0.28795,0.89089,0.96252,0.96293,0.98636,0.89324,0.57557,0.27916,0.89272,0.00026,0.00026,0.00026
42,6734.69,0.58935,0.28177,0.88727,0.97318,0.95812,0.98822,0.90008,0.57079,0.2737,0.89105,0.00023525,0.00023525,0.00023525
43,6892.57,0.5864,0.27883,0.88715,0.96328,0.9682,0.98782,0.89861,0.56994,0.27117,0.89011,0.0002105,0.0002105,0.0002105
44,7049.98,0.57966,0.27452,0.8843,0.96119,0.9684,0.98587,0.89903,0.5642,0.26981,0.88723,0.00018575,0.00018575,0.00018575
45,7207.96,0.57259,0.26928,0.87668,0.96517,0.96056,0.98495,0.89779,0.56521,0.27029,0.88576,0.000161,0.000161,0.000161
46,7365.69,0.56785,0.26518,0.87612,0.96827,0.95801,0.98551,0.90159,0.56243,0.26793,0.88487,0.00013625,0.00013625,0.00013625
47,7523.53,0.56056,0.26182,0.87348,0.9677,0.96124,0.98666,0.90303,0.55827,0.26574,0.88417,0.0001115,0.0001115,0.0001115
48,7681.18,0.55652,0.2589,0.87261,0.97241,0.9585,0.98671,0.90234,0.55954,0.26367,0.88453,8.675e-05,8.675e-05,8.675e-05
49,7838.57,0.552,0.25478,0.87097,0.96098,0.96095,0.98644,0.90334,0.55753,0.26144,0.88333,6.2e-05,6.2e-05,6.2e-05
50,7996.45,0.54919,0.25343,0.8712,0.97468,0.95729,0.98572,0.90508,0.55604,0.26145,0.88344,3.725e-05,3.725e-05,3.725e-05
